Date,Price,Open,High,Low,Vol.,Change %
21-Feb-16,3409.05,3548.00,3567.45,3372.00,437.91K,-4.80%
14-Feb-16,3581.05,3565.00,3796.00,3560.00,804.76K,0.89%
7-Feb-16,3549.40,3734.00,3790.80,3462.30,433.53K,-4.67%
31-Jan-16,3723.25,4076.00,4117.90,3699.10,613.40K,-9.13%
24-Jan-16,4097.45,4130.00,4175.05,3927.20,304.57K,-0.24%
17-Jan-16,4107.35,4287.55,4290.00,3871.15,334.47K,-3.88%
10-Jan-16,4273.30,4210.00,4338.00,4145.00,188.98K,1.37%
3-Jan-16,4215.65,4640.00,4656.30,4195.80,234.27K,-9.05%
27-Dec-15,4635.05,4610.00,4665.00,4567.15,165.54K,0.88%
20-Dec-15,4594.40,4602.00,4656.20,4535.05,80.91K,-0.56%
13-Dec-15,4620.25,4510.00,4701.00,4482.00,236.26K,3.10%
6-Dec-15,4481.40,4620.00,4640.00,4408.00,506.69K,-2.71%
29-Nov-15,4606.20,4580.00,4697.10,4495.05,605.47K,0.57%
22-Nov-15,4580.10,4737.00,4789.00,4561.15,199.20K,-3.34%
15-Nov-15,4738.40,4610.00,4768.50,4521.65,253.43K,2.48%
8-Nov-15,4623.80,4498.00,4760.00,4448.00,195.56K,2.23%
1-Nov-15,4522.90,4455.55,4553.85,4425.00,207.08K,1.67%
25-Oct-15,4448.65,4406.00,4558.00,4378.00,387.56K,1.53%
18-Oct-15,4381.45,4470.00,4526.00,4373.05,208.33K,-1.54%
11-Oct-15,4449.90,4300.00,4460.00,4220.00,256.09K,4.14%
4-Oct-15,4272.80,4572.00,4572.00,4261.10,342.73K,-6.70%
27-Sep-15,4579.85,4561.30,4762.90,4470.20,409.84K,0.21%
20-Sep-15,4570.20,4398.00,4603.70,4383.40,573.35K,3.78%
13-Sep-15,4403.65,4320.00,4477.90,4287.35,139.71K,2.00%
6-Sep-15,4317.45,4077.00,4358.40,4043.20,168.21K,6.10%
30-Aug-15,4069.20,4220.00,4231.50,4010.10,196.10K,-3.23%
23-Aug-15,4204.95,4389.00,4446.40,4062.00,272.22K,-7.97%
16-Aug-15,4569.05,4580.00,4689.20,4530.05,149.72K,-0.21%
9-Aug-15,4578.45,4460.00,4595.00,4420.60,142.56K,2.84%
2-Aug-15,4451.95,4375.20,4489.00,4375.20,226.69K,2.81%
26-Jul-15,4330.40,4268.00,4360.00,4152.50,467.41K,2.29%
19-Jul-15,4233.65,4194.05,4258.85,4138.00,146.93K,0.94%
12-Jul-15,4194.05,3934.20,4225.25,3934.20,195.27K,6.56%
5-Jul-15,3936.00,3975.00,4005.70,3910.00,106.17K,-1.65%
28-Jun-15,4001.85,4058.00,4087.00,3963.00,172.05K,-1.76%
21-Jun-15,4073.40,3955.00,4081.05,3955.00,194.87K,3.31%
14-Jun-15,3942.85,3756.10,3960.00,3732.00,136.68K,5.53%
7-Jun-15,3736.10,3770.00,3803.95,3676.55,118.38K,-0.65%
31-May-15,3760.70,3785.00,3900.00,3747.65,211.75K,-0.65%
24-May-15,3785.45,3697.00,3790.00,3675.00,204.19K,2.22%
17-May-15,3703.10,3665.00,3749.35,3655.30,113.99K,0.92%
10-May-15,3669.45,3611.00,3678.95,3549.50,178.07K,1.79%
3-May-15,3604.85,3790.00,4031.00,3521.00,250.82K,-3.41%
26-Apr-15,3732.05,3556.00,3870.00,3524.30,439.62K,5.43%
19-Apr-15,3539.80,3642.60,3646.30,3389.00,144.54K,-2.82%
12-Apr-15,3642.40,3667.00,3727.00,3628.00,81.46K,-0.60%
5-Apr-15,3664.35,3642.00,3685.00,3580.90,101.75K,0.60%
29-Mar-15,3642.55,3615.10,3755.65,3601.45,120.66K,0.84%
22-Mar-15,3612.15,3620.00,3635.80,3548.05,116.87K,-0.26%
15-Mar-15,3621.70,3665.00,3695.05,3610.00,85.50K,-0.79%
8-Mar-15,3650.55,3648.85,3720.00,3620.65,117.37K,-0.63%
1-Mar-15,3673.55,3660.00,3785.15,3635.00,133.28K,1.87%
22-Feb-15,3606.15,3555.00,3617.95,3496.10,178.42K,1.51%
15-Feb-15,3552.65,3615.00,3655.60,3547.05,89.57K,-1.66%
8-Feb-15,3612.65,3500.00,3625.00,3362.00,188.11K,3.20%
1-Feb-15,3500.75,3655.00,3725.00,3489.05,147.72K,-3.96%
25-Jan-15,3645.25,3650.00,3758.00,3587.05,307.06K,1.01%
18-Jan-15,3608.65,3616.35,3688.60,3577.55,197.25K,-0.15%
11-Jan-15,3613.90,3469.10,3638.00,3447.50,293.28K,4.27%
4-Jan-15,3465.80,3367.50,3507.00,3367.50,197.61K,3.16%
28-Dec-14,3359.70,3330.00,3381.95,3296.05,152.21K,0.86%
21-Dec-14,3330.95,3360.05,3424.00,3321.15,90.58K,-0.75%
14-Dec-14,3356.15,3372.00,3459.75,3250.00,201.36K,-0.77%
7-Dec-14,3382.15,3410.00,3434.00,3290.00,105.10K,-0.69%
30-Nov-14,3405.60,3340.00,3432.00,3337.00,135.14K,2.08%
23-Nov-14,3336.10,3336.00,3386.70,3250.35,254.09K,-0.38%
16-Nov-14,3348.80,3338.85,3389.10,3308.05,101.31K,0.35%
9-Nov-14,3337.25,3280.00,3397.60,3270.00,104.15K,1.34%
2-Nov-14,3293.05,3330.00,3330.00,3250.10,84.74K,-1.36%
26-Oct-14,3338.35,3170.00,3349.00,3130.00,346.35K,5.49%
19-Oct-14,3164.60,2950.00,3195.00,2950.00,99.42K,7.53%
12-Oct-14,2942.90,2962.00,2994.40,2903.25,77.14K,-0.75%
5-Oct-14,2965.15,2990.00,3015.00,2928.15,109.06K,-0.13%
28-Sep-14,2968.90,3055.00,3080.00,2958.35,136.93K,-2.19%
21-Sep-14,3035.25,3082.00,3110.00,2964.00,174.64K,-1.61%
14-Sep-14,3084.95,2974.95,3098.05,2920.15,204.47K,3.83%
7-Sep-14,2971.15,2884.00,2978.00,2856.15,154.24K,3.01%
31-Aug-14,2884.35,2800.00,2963.70,2791.25,259.50K,3.59%
24-Aug-14,2784.35,2779.00,2823.95,2756.00,147.04K,1.06%
17-Aug-14,2755.15,2668.00,2769.90,2657.45,149.92K,3.26%
10-Aug-14,2668.25,2631.00,2690.00,2631.00,88.46K,1.90%
3-Aug-14,2618.45,2597.00,2674.90,2573.00,163.55K,1.22%
27-Jul-14,2587.00,2525.00,2625.00,2485.00,276.95K,3.21%
20-Jul-14,2506.60,2530.00,2572.00,2480.00,112.88K,-0.69%
13-Jul-14,2524.00,2510.00,2589.90,2494.00,137.98K,0.75%
6-Jul-14,2505.20,2648.00,2661.65,2475.00,231.27K,-5.21%
29-Jun-14,2642.80,2450.00,2663.00,2425.00,364.89K,7.88%
22-Jun-14,2449.85,2375.00,2517.00,2355.05,166.14K,3.32%
15-Jun-14,2371.10,2407.85,2460.00,2356.05,181.74K,-1.37%
8-Jun-14,2404.00,2415.00,2495.00,2388.35,243.98K,0.45%
1-Jun-14,2393.30,2280.10,2426.00,2272.45,257.97K,5.45%
25-May-14,2269.50,2401.00,2505.30,2255.00,269.20K,-4.84%
18-May-14,2384.85,2177.00,2400.70,2156.50,265.40K,10.69%
11-May-14,2154.45,1970.00,2315.00,1964.20,312.91K,9.22%
4-May-14,1972.60,1885.00,1981.55,1867.00,122.27K,4.62%
27-Apr-14,1885.50,1950.00,1965.00,1881.10,125.20K,-3.61%
20-Apr-14,1956.05,1955.00,2007.60,1918.50,230.46K,0.50%
13-Apr-14,1946.30,1929.70,1963.00,1906.05,72.99K,0.65%
6-Apr-14,1933.75,1899.00,1969.00,1873.00,271.75K,0.34%
30-Mar-14,1927.15,1933.00,1979.55,1918.10,351.30K,-0.25%
23-Mar-14,1932.00,1879.00,1967.60,1871.10,368.99K,3.44%
16-Mar-14,1867.75,1875.30,1899.90,1847.95,444.78K,7.52%
9-Mar-14,1737.10,1730.55,1817.20,1680.00,563.15K,0.07%
2-Mar-14,1735.90,1587.00,1747.55,1551.00,445.91K,9.43%
23-Feb-14,1586.30,1671.10,1693.90,1573.00,491.39K,-5.28%
16-Feb-14,1674.65,1649.00,1733.90,1638.50,408.92K,1.90%
9-Feb-14,1643.35,1673.70,1700.85,1615.90,326.06K,-1.32%
2-Feb-14,1665.40,1635.35,1671.00,1591.50,296.04K,1.84%
26-Jan-14,1635.35,1765.00,1765.00,1541.25,1.55M,-7.74%
19-Jan-14,1772.55,1775.00,1818.00,1767.00,196.12K,-0.26%
12-Jan-14,1777.15,1802.00,1814.00,1760.25,228.32K,-0.98%
5-Jan-14,1794.70,1801.05,1864.00,1787.10,599.15K,-0.21%
29-Dec-13,1798.55,1776.00,1814.00,1752.00,335.18K,1.30%
22-Dec-13,1775.40,1812.00,1819.90,1765.20,195.99K,-1.91%
15-Dec-13,1809.95,1693.00,1829.90,1676.00,583.54K,7.00%
8-Dec-13,1691.60,1725.00,1777.80,1685.00,448.96K,-0.38%
1-Dec-13,1698.10,1671.00,1713.00,1636.00,371.84K,1.23%
24-Nov-13,1677.40,1653.00,1691.40,1642.00,297.23K,2.29%
17-Nov-13,1639.85,1626.00,1700.00,1613.85,560.25K,1.95%
10-Nov-13,1608.50,1575.00,1623.85,1561.90,264.19K,1.94%
3-Nov-13,1577.90,1645.00,1645.80,1557.70,185.78K,-3.54%
27-Oct-13,1635.80,1510.00,1658.95,1504.80,838.10K,8.56%
20-Oct-13,1506.75,1470.00,1548.90,1470.00,325.11K,2.53%
13-Oct-13,1469.60,1463.20,1478.00,1411.00,185.15K,0.38%
6-Oct-13,1464.05,1427.00,1469.30,1387.70,276.17K,2.55%
29-Sep-13,1427.65,1368.00,1432.95,1341.80,331.30K,4.38%
22-Sep-13,1367.80,1459.00,1459.00,1363.00,270.84K,-6.70%
15-Sep-13,1466.05,1330.00,1502.70,1330.00,337.78K,11.01%
8-Sep-13,1320.60,1301.00,1387.95,1301.00,268.89K,2.35%
1-Sep-13,1290.25,1244.00,1319.00,1234.00,366.64K,3.71%
25-Aug-13,1244.05,1302.00,1316.85,1217.00,375.61K,-3.96%
18-Aug-13,1295.35,1320.00,1335.00,1234.00,411.79K,-2.22%
