Date,Price,Open,High,Low,Vol.,Change %,,
22-Feb-16,3523.30,3548.00,3548.00,3495.15,72.52K,-1.61%,,
19-Feb-16,3581.05,3651.70,3651.70,3560.00,56.77K,-2.02%,,
18-Feb-16,3654.90,3774.00,3796.00,3633.00,97.10K,-2.53%,,
17-Feb-16,3749.80,3709.70,3765.00,3663.55,45.06K,1.18%,,
16-Feb-16,3706.10,3726.00,3749.00,3653.45,527.71K,-0.15%,,
15-Feb-16,3711.65,3565.00,3724.95,3565.00,78.11K,4.57%,,
12-Feb-16,3549.40,3558.00,3583.50,3462.30,98.96K,0.23%,,
11-Feb-16,3541.15,3689.70,3689.70,3514.60,123.76K,-3.85%,,
10-Feb-16,3683.00,3656.00,3711.00,3595.80,88.38K,0.72%,,
9-Feb-16,3656.60,3698.00,3698.00,3621.10,67.08K,-2.07%,,
8-Feb-16,3734.00,3734.00,3790.80,3713.45,55.35K,0.29%,,
5-Feb-16,3723.25,3784.00,3790.00,3699.10,106.73K,-1.86%,,
4-Feb-16,3793.85,3849.95,3880.00,3777.00,73.07K,-0.91%,,
3-Feb-16,3828.70,3865.00,3865.00,3790.55,92.42K,-1.22%,,
2-Feb-16,3876.10,3950.00,3985.05,3852.10,55.06K,-1.79%,,
1-Feb-16,3946.80,4076.00,4117.90,3935.00,286.11K,-3.68%,,
29-Jan-16,4097.45,3933.95,4114.20,3927.20,118.31K,0.10%,,
28-Jan-16,4093.55,4087.00,4135.00,4036.10,95.47K,-0.37%,,
27-Jan-16,4108.80,4128.00,4174.45,4092.50,47.71K,0.57%,,
25-Jan-16,4085.70,4130.00,4175.05,4073.30,43.08K,-0.53%,,
22-Jan-16,4107.35,3939.95,4119.80,3922.40,78.18K,5.53%,,
21-Jan-16,3892.10,4084.00,4094.65,3871.15,138.21K,-4.11%,,
20-Jan-16,4058.90,4171.25,4171.25,4031.00,53.53K,-3.40%,,
19-Jan-16,4201.95,4250.00,4252.00,4164.10,34.56K,-0.61%,,
18-Jan-16,4227.60,4287.55,4290.00,4174.40,30.00K,-1.07%,,
